    53		   216			1
   232		   216			1
   233		   216			1
   207		   216			1
     6		   216			1
    17		   216			1
    10		   216			1
    61		   216			1
   234		   216			1
   235		   216			1
   112		   216			1
   236		   216			1
   237		   216			1
    12		   216			1
    44		   216			1
   114		   216			1
   238		   216			1
   239		   216			1
   240		   216			1
    64		   216			1
   241		   216			1
   242		   216			1
    32		   216			1
   243		   216			1
   244		   216			1
   245		   216			1
    54		   216			1
   246		   216			1
   247		   216			1
   158		   216			1
   248		   216			1
    62		   216			1
   249		   216			1
   250		   216			1
   251		   216			1
   252		   216			1
   208		   216			1
   159		   216			1
   253		   216			1
    93		   216			1
   254		   216			1
    77		   216			1
    43		   216			1
   108		   216			1
   255		   216			1
   256		   216			1
    71		   216			1
   257		   216			1
    55		   216			1
   258		   216			1
   259		   216			1
   260		   216			1
   261		   216			1
   262		   216			1
   263		   216			1
   264		   216			1
   265		   216			1
   266		   216			1
   267		   216			1
    98		   216			1
   268		   216			1
    97		   216			1
   269		   216			1
   270		   216			1
   154		   216			1
   271		   216			1
   272		   216			1
   273		   216			1
   274		   216			1
   196		   216			1
   275		   216			1
   276		   216			1
   277		   216			1
   134		   216			1
    59		   216			1
   278		   216			1
   279		   216			1
   209		   216			1
    47		   216			1
    85		   216			1
   150		   216			1
   280		   216			-1
    13		   216			-1
   281		   216			-1
   128		   216			-1
   282		   216			-1
   123		   216			-1
    46		   216			-1
   130		   216			-1
   283		   216			-1
   214		   216			-1
   284		   216			-1
   285		   216			-1
   169		   216			-1
   286		   216			-1
    28		   216			-1
    41		   216			-1
    16		   216			-1
   287		   216			-1
    34		   216			-1
   288		   216			-1
    29		   216			-1
   289		   216			-1
   290		   216			-1
   291		   216			-1
   292		   216			-1
   129		   216			-1
   293		   216			-1
   294		   216			-1
   295		   216			-1
   296		   216			-1
   297		   216			0
   298		   216			0
    11		   216			0
   105		   216			0
   299		   216			0
    92		   216			0
   195		   216			0
   300		   216			0
   301		     4			1
   247		     4			1
   302		     4			1
   134		     4			1
   218		     4			1
   233		     4			1
    59		     4			1
    53		     4			1
    13		     4			1
   152		     4			1
    17		     4			1
   135		     4			1
   231		     4			1
   303		     4			1
    71		     4			1
    46		     4			1
   254		     4			1
   267		     4			1
    22		     4			1
   194		     4			1
     6		     4			1
   304		     4			1
    18		     4			1
    11		     4			1
   305		     4			1
   306		     4			1
   239		     4			1
    54		     4			1
    28		     4			1
   307		     4			1
   308		     4			1
   157		     4			1
   105		     4			1
   207		     4			1
    55		     4			1
   143		     4			1
   309		     4			1
   175		     4			1
   310		     4			1
   311		     4			1
   151		     4			1
   312		     4			1
   166		     4			1
    12		     4			1
   253		     4			1
   313		     4			1
    44		     4			1
   104		     4			1
   191		     4			1
    77		     4			1
   102		     4			1
   158		     4			1
    93		     4			1
    20		     4			1
   314		     4			1
   315		     4			1
   114		     4			1
    69		     4			1
   230		     4			1
   316		     4			1
   317		     4			1
   150		     4			1
    36		     4			1
    52		     4			1
   318		     4			1
    68		     4			1
    98		     4			1
   208		     4			1
   258		     4			1
   291		     4			1
   319		     4			1
   224		     4			1
    61		     4			1
   112		     4			1
   209		     4			1
    58		     4			1
    43		     4			1
   256		     4			1
    75		     4			1
   266		     4			1
    51		     4			1
   202		     4			1
   204		     4			1
    16		     4			1
   320		     4			1
   183		     4			1
   186		     4			1
   321		     4			1
   322		     4			1
   323		     4			1
    95		     4			1
   269		     4			1
   324		     4			1
   265		     4			1
    99		     4			1
   124		     4			1
    80		     4			1
   189		     4			1
   103		     4			1
   325		     4			1
    60		     4			1
   282		     4			-1
   214		     4			-1
     7		     4			-1
   326		     4			-1
   327		     4			-1
   328		     4			-1
    29		     4			-1
   203		     4			-1
    10		     4			0
   265		   329			1
    20		   329			1
    46		   329			1
   223		   329			1
   226		   329			1
   330		   329			1
   247		   329			1
    38		   329			1
   331		   329			1
   231		   329			1
    63		   329			1
   134		   329			1
   209		   329			1
    53		   329			1
   158		   329			1
     6		   329			1
   332		   329			1
   333		   329			1
    51		   329			1
   278		   329			1
   135		   329			1
   334		   329			1
    10		   329			1
   335		   329			1
   216		   329			1
   336		   329			1
   104		   329			1
   337		   329			1
   224		   329			1
    32		   329			1
   338		   329			1
   103		   329			1
   222		   329			1
   253		   329			1
   208		   329			1
    42		   329			1
   339		   329			1
   111		   329			1
   340		   329			1
   341		   329			1
    93		   329			1
    54		   329			1
    61		   329			1
   342		   329			1
   269		   329			1
   343		   329			1
   217		   329			1
   260		   329			1
    44		   329			1
   344		   329			1
    13		   329			1
   102		   329			1
    17		   329			1
   258		   329			1
   345		   329			1
    14		   329			1
   346		   329			1
    22		   329			1
   347		   329			1
   315		   329			1
   254		   329			1
   169		   329			1
    28		   329			1
   348		   329			1
   286		   329			1
   349		   329			1
    79		   329			1
   150		   329			1
   350		   329			1
   351		   329			1
   352		   329			1
   244		   329			1
   353		   329			1
   181		   329			1
   354		   329			1
    86		   329			1
    78		   329			1
   355		   329			1
    99		   329			1
   356		   329			1
   357		   329			1
   186		   329			1
   358		   329			1
   359		   329			1
   360		   329			1
   361		   329			1
   362		   329			1
   233		   329			1
   363		   329			1
   364		   329			1
   299		   329			1
   365		   329			1
   191		   329			1
   366		   329			1
   367		   329			1
   368		   329			1
   230		   329			1
   203		   329			1
   369		   329			1
    12		   329			1
   370		   329			1
   307		   329			1
   371		   329			1
    85		   329			1
   143		   329			1
   372		   329			1
   205		   329			1
   249		   329			1
   308		   329			1
   114		   329			1
   166		   329			1
   125		   329			1
   211		   329			1
   373		   329			1
   311		   329			1
   200		   329			1
   374		   329			1
    59		   329			1
    58		   329			1
   145		   329			1
   375		   329			1
   328		   329			1
   264		   329			1
   376		   329			1
   266		   329			1
   377		   329			1
   378		   329			1
   379		   329			1
   243		   329			1
   302		   329			1
   295		   329			1
   380		   329			1
   320		   329			1
    98		   329			1
   381		   329			1
   267		   329			1
   382		   329			1
   383		   329			1
   384		   329			-1
    55		   329			-1
   282		   329			-1
   385		   329			-1
   112		   329			-1
   165		   329			-1
   386		   329			-1
   113		   329			-1
    64		   329			-1
     4		   329			-1
   305		   329			-1
    11		   329			-1
   387		   329			-1
   136		   329			-1
   207		   329			-1
   388		   329			-1
   101		   329			-1
    41		   329			-1
   175		   329			-1
   160		   329			-1
   389		   329			-1
   390		   329			-1
   319		   329			-1
   124		   329			-1
   317		   329			-1
   218		   329			-1
   391		   329			-1
   214		   329			-1
   323		   329			-1
   392		   329			0
   219		   329			0
   187		   329			0
    16		   329			0
   105		   329			0
   215		   329			0
   393		   329			0
   108		   329			0
   290		   329			0
    95		   329			0
   394		   329			0
   394		   329			0
   239		   329			0
    36		   329			0
   395		   329			0
   195		   329			0
   396		   335			1
   247		   335			1
    44		   335			1
   397		   335			1
   299		   335			1
   398		   335			1
   207		   335			1
    51		   335			1
   190		   335			1
    14		   335			1
   399		   335			1
   176		   335			1
    17		   335			1
     4		   335			1
    54		   335			1
    30		   335			1
    77		   335			1
   152		   335			1
   134		   335			1
   269		   335			1
   148		   335			1
    13		   335			1
   113		   335			1
    48		   335			1
   138		   335			1
    12		   335			1
   400		   335			1
   401		   335			1
    46		   335			1
   402		   335			1
   158		   335			1
   112		   335			1
     9		   335			1
    32		   335			1
    41		   335			1
   403		   335			1
   404		   335			1
   405		   335			1
   406		   335			1
     5		   335			1
   142		   335			1
    15		   335			1
    43		   335			1
     6		   335			1
    53		   335			1
   407		   335			1
   101		   335			1
   140		   335			1
    11		   335			1
   408		   335			1
   367		   335			1
   409		   335			1
   410		   335			1
   137		   335			1
   223		   335			1
    56		   335			1
   411		   335			1
    39		   335			1
   412		   335			1
   413		   335			1
   240		   335			1
    19		   335			1
    28		   335			1
    67		   335			1
    20		   335			1
   414		   335			1
   415		   335			1
    90		   335			1
   203		   335			1
   416		   335			1
   354		   335			1
   417		   335			1
   418		   335			1
    52		   335			1
   146		   335			1
   379		   335			1
    23		   335			1
    69		   335			1
   419		   335			1
    18		   335			1
   394		   335			1
   420		   335			1
   421		   335			1
   105		   335			1
   110		   335			1
   258		   335			1
   422		   335			1
   164		   335			1
    33		   335			1
   177		   335			1
   104		   335			1
   423		   335			1
    42		   335			1
   183		   335			1
   126		   335			1
   308		   335			1
   168		   335			1
   100		   335			1
   283		   335			1
   180		   335			1
   135		   335			1
   255		   335			1
   424		   335			1
   425		   335			1
    29		   335			1
   102		   335			1
   193		   335			1
    38		   335			1
     7		   335			1
   169		   335			1
   426		   335			1
   187		   335			1
   338		   335			1
   315		   335			1
   196		   335			1
    98		   335			1
   224		   335			1
   186		   335			1
    16		   335			1
   427		   335			1
    95		   335			1
   385		   335			1
   428		   335			1
    62		   335			1
   209		   335			1
   429		   335			1
    26		   335			1
   114		   335			1
   430		   335			1
   431		   335			1
    93		   335			1
   103		   335			1
   432		   335			1
   433		   335			1
   434		   335			1
   435		   335			1
   334		   335			1
   131		   335			1
   436		   335			1
    99		   335			1
   437		   335			1
    34		   335			1
    55		   335			1
   185		   335			1
   438		   335			1
   439		   335			1
   440		   335			1
   191		   335			1
   441		   335			1
   237		   335			-1
   123		   335			-1
   442		   335			-1
    89		   335			0
   214		   335			0
    27		   335			0
   118		   335			0
   254		   243			1
    17		   243			1
   260		   243			1
   407		   243			1
   265		   243			1
   226		   243			1
   304		   243			1
    16		   243			1
     4		   243			1
   230		   243			1
    46		   243			1
   135		   243			1
    47		   243			1
   134		   243			1
   215		   243			1
   443		   243			1
   247		   243			1
   365		   243			1
     7		   243			1
    50		   243			1
   269		   243			1
   444		   243			1
   445		   243			1
   446		   243			1
    54		   243			1
   152		   243			1
   360		   243			1
   143		   243			1
   136		   243			1
   257		   243			1
   263		   243			1
   447		   243			1
   224		   243			1
   448		   243			1
   449		   243			1
   402		   243			1
   415		   243			1
   414		   243			1
   195		   243			1
   450		   243			1
    14		   243			1
   335		   243			1
    41		   243			1
    55		   243			1
    44		   243			1
   244		   243			1
   315		   243			1
    34		   243			1
   451		   243			1
   290		   243			1
   113		   243			1
   452		   243			1
   278		   243			1
    10		   243			1
    20		   243			1
   208		   243			1
    11		   243			1
   299		   243			1
   218		   243			1
    95		   243			1
   104		   243			1
    59		   243			1
    43		   243			1
   453		   243			1
   291		   243			1
   231		   243			1
    77		   243			1
   212		   243			1
   112		   243			1
   358		   243			1
   302		   243			1
   454		   243			1
   367		   243			1
   183		   243			1
   338		   243			1
   223		   243			1
   395		   243			1
    98		   243			1
   455		   243			1
   115		   243			1
   175		   243			1
   209		   243			1
   456		   243			1
   166		   243			1
   308		   243			1
    15		   243			1
   324		   243			1
   396		   243			1
   374		   243			1
   125		   243			1
   207		   243			1
   457		   243			1
    61		   243			1
   103		   243			1
    79		   243			1
   214		   243			1
    53		   243			1
   354		   243			1
    22		   243			1
    66		   243			1
   458		   243			1
    86		   243			1
   256		   243			1
    12		   243			1
     6		   243			1
   301		   243			1
    18		   243			1
   151		   243			1
    80		   243			1
   409		   243			1
   459		   243			1
   460		   243			1
   306		   243			1
   461		   243			1
   200		   243			1
   462		   243			1
    42		   243			1
   463		   243			1
   238		   243			1
   388		   243			1
   186		   243			1
   464		   243			1
   465		   243			1
    35		   243			1
   373		   243			1
   320		   243			1
   387		   243			1
   216		   243			1
    56		   243			1
   266		   243			1
    32		   243			1
   377		   243			1
   225		   243			1
   466		   243			1
   101		   243			1
   105		   243			1
   342		   243			1
    93		   243			1
   114		   243			-1
   345		   243			-1
   169		   243			-1
   128		   243			-1
    13		   243			-1
   346		   243			-1
   467		   243			-1
   203		   243			-1
   468		   243			-1
   287		   243			-1
   313		   243			-1
   124		   243			-1
   469		   243			-1
   239		   243			0
   130		   243			0
   386		   243			0
   470		   471			1
   472		   471			1
    77		   471			1
   473		   471			1
    15		   471			1
   150		   471			1
    12		   471			1
   474		   471			1
    67		   471			1
   475		   471			1
   165		   471			1
   142		   471			1
    46		   471			1
    51		   471			1
   247		   471			1
    56		   471			1
   149		   471			1
   124		   471			1
   476		   471			1
    54		   471			1
   365		   471			1
   164		   471			1
   135		   471			1
   112		   471			1
    17		   471			1
    63		   471			1
   477		   471			1
    13		   471			1
   214		   471			1
    28		   471			1
   451		   471			1
    20		   471			1
    47		   471			1
   478		   471			1
   158		   471			1
    83		   471			1
   108		   471			1
    25		   471			1
    48		   471			1
   195		   471			1
   207		   471			1
    43		   471			1
    55		   471			1
   101		   471			1
    30		   471			1
   175		   471			1
   196		   471			1
    32		   471			1
   479		   471			1
    10		   471			1
    60		   471			1
   208		   471			1
    53		   471			1
    27		   471			1
   146		   471			1
   209		   471			1
   254		   471			1
    11		   471			1
   390		   471			1
   315		   471			1
   138		   471			1
     6		   471			1
   480		   471			1
   102		   471			1
    79		   471			1
   230		   471			1
   364		   471			1
    37		   471			1
   160		   471			1
    16		   471			1
   145		   471			1
   481		   471			1
   482		   471			1
   483		   471			1
   484		   471			1
    59		   471			1
   414		   471			1
    80		   471			1
    98		   471			1
   447		   471			1
   169		   471			1
   485		   471			1
   197		   471			1
   249		   471			1
    75		   471			1
   171		   471			1
   185		   471			1
    95		   471			1
   486		   471			1
   487		   471			1
    99		   471			1
    23		   471			1
   488		   471			1
    69		   471			1
    39		   471			1
   489		   471			1
   224		   471			1
   376		   471			1
   490		   471			1
   377		   471			1
    93		   471			1
   148		   471			1
   203		   471			-1
   394		   471			-1
   134		   471			-1
   394		   471			-1
   126		   471			-1
   491		   471			-1
   168		   471			-1
   130		   471			-1
     5		   471			0
   492		   471			0
   114		   471			0
   105		   471			0
    17		     6			1
   215		     6			1
   382		     6			1
   172		     6			1
   324		     6			1
   138		     6			1
   360		     6			1
    53		     6			1
   493		     6			1
   254		     6			1
    18		     6			1
     2		     6			1
   233		     6			1
   157		     6			1
   186		     6			1
    11		     6			1
    54		     6			1
    75		     6			1
   323		     6			1
    28		     6			1
    59		     6			1
   256		     6			1
   114		     6			1
   117		     6			1
   154		     6			1
   135		     6			1
   318		     6			1
    12		     6			1
    80		     6			1
   328		     6			1
   267		     6			1
   124		     6			1
    36		     6			1
   352		     6			1
    87		     6			1
   354		     6			1
    20		     6			1
    51		     6			1
   494		     6			1
   209		     6			1
    64		     6			1
    13		     6			1
    43		     6			1
   495		     6			1
    22		     6			1
   496		     6			1
     4		     6			1
    44		     6			1
   231		     6			1
   103		     6			1
   416		     6			1
   497		     6			1
   261		     6			1
   224		     6			1
    41		     6			1
   498		     6			1
    10		     6			1
   101		     6			1
   104		     6			1
    55		     6			1
   499		     6			1
    42		     6			1
   158		     6			1
   136		     6			1
    77		     6			1
    98		     6			1
   218		     6			1
   379		     6			1
   230		     6			1
    37		     6			1
   500		     6			1
   259		     6			1
    38		     6			1
   143		     6			1
   501		     6			1
   206		     6			1
   102		     6			1
   502		     6			1
   105		     6			1
   380		     6			1
   202		     6			1
   358		     6			1
   181		     6			1
   264		     6			1
    16		     6			-1
   126		     6			-1
    46		     6			-1
    29		     6			-1
   237		     6			-1
   134		     6			-1
   239		     6			-1
   112		     6			-1
   130		     6			-1
   268		     6			-1
    60		     6			-1
   208		     6			-1
   253		     6			-1
   291		     6			-1
   214		     6			-1
   503		     6			-1
   123		     6			-1
   345		     6			-1
   125		     6			-1
   296		     6			-1
   504		     6			-1
   469		     6			-1
   322		     6			-1
   282		     6			-1
   337		     6			0
   505		     6			0
   289		     6			0
    58		     6			0
   491		     6			0
   506		     6			0
   152		     6			0
     4		   101			1
   385		   101			1
   113		   101			1
    63		   101			1
    87		   101			1
    34		   101			1
    54		   101			1
    46		   101			1
    11		   101			1
   111		   101			1
   507		   101			1
   239		   101			1
   508		   101			1
   138		   101			1
    30		   101			1
   158		   101			1
   509		   101			1
    31		   101			1
    42		   101			1
   146		   101			1
   247		   101			1
    55		   101			1
   185		   101			1
    51		   101			1
     5		   101			1
     6		   101			1
    15		   101			1
   207		   101			1
   191		   101			1
   177		   101			1
    95		   101			1
   135		   101			1
    77		   101			1
   167		   101			1
   510		   101			1
    13		   101			1
    48		   101			1
   137		   101			1
    56		   101			1
    53		   101			1
    16		   101			1
   413		   101			1
   224		   101			1
   209		   101			1
    90		   101			1
    74		   101			1
   511		   101			1
   416		   101			1
   512		   101			1
   513		   101			1
   112		   101			1
   514		   101			1
   110		   101			1
    58		   101			1
   299		   101			1
   128		   101			1
    27		   101			1
    28		   101			1
   324		   101			1
   230		   101			1
    69		   101			1
    67		   101			1
   214		   101			1
   123		   101			1
   104		   101			1
   515		   101			1
    62		   101			1
    37		   101			1
   114		   101			1
   516		   101			1
   165		   101			1
   210		   101			1
   335		   101			1
    83		   101			1
   517		   101			1
    99		   101			1
   379		   101			1
    47		   101			1
   187		   101			1
   105		   101			1
    52		   101			1
    43		   101			1
   518		   101			1
    85		   101			1
   519		   101			1
   520		   101			1
   151		   101			1
   254		   101			1
   103		   101			1
    36		   101			1
   124		   101			1
    59		   101			1
   414		   101			1
   521		   101			1
   282		   101			1
    98		   101			1
   117		   101			1
    25		   101			1
    44		   101			1
   108		   101			1
   522		   101			1
   300		   101			1
   206		   101			1
   523		   101			1
   120		   101			-1
    26		   101			0
    10		   101			0
    16		   524			1
   258		   524			1
    55		   524			1
    18		   524			1
    43		   524			1
   299		   524			1
     4		   524			1
   287		   524			1
    13		   524			1
    54		   524			1
   525		   524			1
    28		   524			1
   376		   524			1
    46		   524			1
   102		   524			1
     5		   524			1
    32		   524			1
    12		   524			1
   418		   524			1
    27		   524			1
   379		   524			1
     6		   524			1
   104		   524			1
   291		   524			1
   208		   524			1
   526		   524			1
    75		   524			1
   138		   524			1
    30		   524			1
   165		   524			1
   135		   524			1
   527		   524			1
    42		   524			1
   190		   524			1
   528		   524			1
   186		   524			1
   517		   524			1
   385		   524			1
   318		   524			1
   455		   524			1
   261		   524			1
    10		   524			1
    37		   524			1
   114		   524			1
    77		   524			1
   320		   524			1
   302		   524			1
   301		   524			1
   214		   524			1
    79		   524			1
    98		   524			1
   158		   524			1
   311		   524			1
    67		   524			1
    11		   524			1
   197		   524			1
   402		   524			1
    80		   524			1
    56		   524			1
    20		   524			1
   529		   524			1
   209		   524			1
    23		   524			1
   530		   524			1
   531		   524			1
   532		   524			1
   300		   524			1
    93		   524			1
    85		   524			1
   501		   524			1
   308		   524			1
   533		   524			1
   512		   524			1
    95		   524			1
   119		   524			1
   305		   524			1
   206		   524			1
   337		   524			1
   394		   524			-1
   465		   524			0
    29		   524			0
   534		   524			0
   535		   536			1
    12		   536			1
   134		   536			1
   128		   536			1
   537		   536			1
    53		   536			1
   190		   536			1
    46		   536			1
   265		   536			1
   407		   536			1
   375		   536			1
   113		   536			1
    18		   536			1
   226		   536			1
   254		   536			1
   386		   536			1
    11		   536			1
   538		   536			1
    43		   536			1
   115		   536			1
    54		   536			1
    87		   536			1
   183		   536			1
   515		   536			1
   218		   536			1
    25		   536			1
   108		   536			1
   360		   536			1
     6		   536			1
   114		   536			1
    22		   536			1
    16		   536			1
   251		   536			1
   311		   536			1
   219		   536			1
   243		   536			1
   365		   536			1
    32		   536			1
    17		   536			1
    34		   536			1
    10		   536			1
    15		   536			1
   458		   536			1
   270		   536			1
   152		   536			1
   456		   536			1
    55		   536			1
   539		   536			1
    92		   536			1
   540		   536			1
   258		   536			1
   468		   536			1
    41		   536			1
   402		   536			1
   259		   536			1
   260		   536			1
   222		   536			1
   541		   536			1
   383		   536			1
   367		   536			1
   542		   536			1
   363		   536			1
   261		   536			1
   543		   536			1
   299		   536			1
   335		   536			1
   517		   536			1
   385		   536			1
   151		   536			1
   112		   536			1
    85		   536			1
   544		   536			1
   302		   536			1
   545		   536			1
   245		   536			1
   424		   536			1
   546		   536			1
   520		   536			1
   547		   536			1
   257		   536			1
   158		   536			1
   126		   536			1
   530		   536			1
   548		   536			1
   268		   536			1
   477		   536			1
   208		   536			1
    68		   536			1
   193		   536			1
    28		   536			1
   154		   536			1
   269		   536			1
   160		   536			1
   195		   536			1
   345		   536			1
   266		   536			1
   354		   536			1
   549		   536			1
   394		   536			1
   358		   536			1
   289		   536			1
    77		   536			1
   176		   536			1
   274		   536			1
   186		   536			1
   275		   536			1
    95		   536			1
   225		   536			1
   256		   536			1
    80		   536			1
   550		   536			1
   209		   536			1
   224		   536			1
    47		   536			1
    13		   536			1
   296		   536			1
   551		   536			1
   552		   536			1
   124		   536			1
   244		   536			1
   553		   536			1
   554		   536			1
   555		   536			1
   504		   536			1
   556		   536			1
    62		   536			1
    44		   536			1
   284		   536			1
   557		   536			1
   171		   536			1
   558		   536			1
    99		   536			1
   282		   536			1
   559		   536			1
   300		   536			1
   415		   536			1
   560		   536			1
   561		   536			1
   239		   536			1
   562		   536			1
    69		   536			1
   105		   536			1
    52		   536			1
   563		   536			1
    94		   536			1
   564		   536			1
   215		   536			1
   200		   536			1
   355		   536			1
    93		   536			1
   308		   536			1
   191		   536			1
   565		   536			1
   301		   536			1
   528		   536			1
   145		   536			1
   178		   536			1
   306		   536			1
   499		   536			1
   566		   536			1
    75		   536			1
   241		   536			1
   533		   536			1
   279		   536			1
   501		   536			1
     4		   536			1
   567		   536			1
   281		   536			-1
   214		   536			-1
   263		   536			-1
   390		   536			-1
   406		   536			0
    16		   408			1
    37		   408			1
   158		   408			1
   140		   408			1
     9		   408			1
   268		   408			1
     5		   408			1
    31		   408			1
    15		   408			1
    55		   408			1
    54		   408			1
   104		   408			1
   185		   408			1
   146		   408			1
    11		   408			1
    32		   408			1
    51		   408			1
   247		   408			1
   110		   408			1
   568		   408			1
    95		   408			1
   416		   408			1
    87		   408			1
    77		   408			1
   135		   408			1
   214		   408			1
    29		   408			1
   113		   408			1
    13		   408			1
    43		   408			1
   187		   408			1
    48		   408			1
   130		   408			1
   546		   408			1
    64		   408			1
    46		   408			1
   569		   408			1
    28		   408			1
   103		   408			1
   570		   408			1
   443		   408			1
   571		   408			1
     6		   408			1
    67		   408			1
   299		   408			1
     4		   408			1
    30		   408			1
    98		   408			1
   112		   408			1
    41		   408			1
    27		   408			1
   407		   408			1
   171		   408			1
   142		   408			1
   143		   408			1
   211		   408			1
   137		   408			1
    56		   408			1
   413		   408			1
    39		   408			1
    19		   408			1
   341		   408			1
    20		   408			1
    10		   408			1
    44		   408			1
    69		   408			1
    18		   408			1
   105		   408			1
   258		   408			1
   422		   408			1
    62		   408			1
   492		   408			1
   126		   408			1
   572		   408			1
   101		   408			1
    83		   408			1
   202		   408			1
   224		   408			1
   186		   408			1
   249		   408			1
   125		   408			1
   255		   408			1
   209		   408			1
   100		   408			1
   114		   408			1
   573		   408			1
   206		   408			1
    93		   408			1
    61		   408			1
   508		   408			-1
   134		   408			-1
   238		   408			-1
    12		   408			-1
   442		   408			-1
   203		   408			-1
   138		   408			-1
   169		   408			-1
    52		   408			0
   379		   408			0
   506		   408			0
   351		     9			1
    16		     9			1
   533		     9			1
    31		     9			1
   258		     9			1
    46		     9			1
   138		     9			1
   244		     9			1
   574		     9			1
     4		     9			1
   364		     9			1
    50		     9			1
   123		     9			1
   113		     9			1
    53		     9			1
    23		     9			1
   112		     9			1
   217		     9			1
